,season_x,name,position,fixture,ict_index,opponent_team,opp_team_name,selected,total_points,value,was_home,GW,creativity,influence,threat,transfers_in,transfers_out,fixture,goals_conceded,minutes
58138,2020-21,Shane Long,FWD,156,0.3,19,West Ham,45844,1,51,TRUE,16,1.8,0,2,2168,1370,156,0,32
58144,2020-21,Jamie Vardy,FWD,152,0.1,6,Crystal Palace,2155237,1,101,FALSE,16,0.2,1.2,0,197083,42454,152,0,24
58148,2020-21,Léo Bonatini,FWD,154,0,13,Man Utd,9975,0,48,FALSE,16,0,0,0,28,83,154,0,0
58157,2020-21,Kelechi Iheanacho,FWD,152,4.5,6,Crystal Palace,21222,0,56,FALSE,16,1.8,1,42,553,494,152,1,71
58164,2020-21,Kenneth Zohore,FWD,158,0,10,Leeds,2735,0,48,TRUE,16,0,0,0,85,58,158,0,0
58173,2020-21,Danny Welbeck,FWD,149,0,1,Arsenal,120735,0,55,TRUE,16,0,0,0,14391,16310,149,0,0
58174,2020-21,Edward Nketiah,FWD,149,0,3,Brighton,42355,0,55,FALSE,16,0,0,0,1028,1572,149,0,0
58175,2020-21,Timo Werner,FWD,151,0.4,2,Aston Villa,1081341,1,93,TRUE,16,2,0,4,5796,132280,151,0,18
58179,2020-21,Ollie Watkins,FWD,151,4.5,5,Chelsea,594186,2,61,FALSE,16,28.8,9.6,7,68754,42861,151,1,90
58181,2020-21,Roberto Firmino,FWD,155,8.1,14,Newcastle,387249,2,93,FALSE,16,16.7,15.4,49,35416,39178,155,0,90
58236,2020-21,Che Adams,FWD,156,4.5,19,West Ham,738740,1,61,TRUE,16,1.3,4.2,39,70547,66070,156,0,57
58237,2020-21,Hal Robson-Kanu,FWD,158,0,10,Leeds,6671,0,52,TRUE,16,0,0,0,15,104,158,0,0
58238,2020-21,Andi Zeqiri,FWD,149,0,1,Arsenal,3719,0,50,TRUE,16,0,0,0,299,252,149,0,0
58247,2020-21,Christian Benteke,FWD,152,1.4,9,Leicester,35859,2,55,TRUE,16,0.9,3.8,9,6194,3182,152,1,90
58279,2020-21,Charlie Austin,FWD,158,0,10,Leeds,15746,0,51,TRUE,16,0,0,0,509,506,158,0,0
58282,2020-21,Ashley Barnes,FWD,150,2.3,15,Sheffield Utd,16453,2,60,TRUE,16,2.2,2.2,19,4896,966,150,0,78
58303,2020-21,Albian Ajeti,FWD,156,0,16,Southampton,534,0,55,FALSE,16,0,0,0,7,5,156,0,0
58311,2020-21,Danny Ings,FWD,156,0.1,19,West Ham,423045,2,83,TRUE,16,1.5,0,0,909,41096,156,0,90
58323,2020-21,Michy Batshuayi,FWD,152,0,9,Leicester,46746,0,57,TRUE,16,0,0,0,319,1018,152,0,0
58339,2020-21,Edinson Cavani,FWD,154,1.5,20,Wolves,107749,2,78,TRUE,16,3,0,15,29452,4977,154,0,90
58348,2020-21,Florin Andone,FWD,149,0,1,Arsenal,5380,0,48,TRUE,16,0,0,0,41,89,149,0,0
58355,2020-21,Fabio Silva,FWD,154,0.3,13,Man Utd,63122,1,52,FALSE,16,3.5,0,0,8088,3730,154,1,22
58359,2020-21,Chris Wood,FWD,150,3.6,15,Sheffield Utd,126896,2,62,TRUE,16,12.5,4.4,19,45855,5305,150,0,90
58374,2020-21,Connor Wickham,FWD,152,0,9,Leicester,43690,0,44,TRUE,16,0,0,0,1328,1938,152,0,0
58376,2020-21,Glenn Murray,FWD,149,0,1,Arsenal,7057,0,48,TRUE,16,0,0,0,16,74,149,0,0
58386,2020-21,Mbwana Samatta,FWD,151,0,5,Chelsea,2899,0,59,FALSE,16,0,0,0,3,18,151,0,0
58390,2020-21,Lys Mousset,FWD,150,1.8,4,Burnley,5198,2,58,FALSE,16,11.5,2.2,4,121,113,150,1,62
58397,2020-21,Joel Mumbongo,FWD,150,0,15,Sheffield Utd,95,0,45,TRUE,16,0,0,0,80,13,150,0,0
58402,2020-21,Max Thompson,FWD,150,0,15,Sheffield Utd,6504,0,45,TRUE,16,0,0,0,517,488,150,0,0
58407,2020-21,Michael Obafemi,FWD,156,0,19,West Ham,72179,0,46,TRUE,16,0,0,0,1064,1842,156,0,0
58415,2020-21,David McGoldrick,FWD,150,5.6,4,Burnley,93316,2,52,FALSE,16,6.7,5.2,44,16460,7340,150,1,90
58426,2020-21,Yoshinori Muto,FWD,155,0,11,Liverpool,7570,0,48,TRUE,16,0,0,0,60,114,155,0,0
58429,2020-21,Daniel N'Lundulu,FWD,156,0,19,West Ham,11178,0,45,TRUE,16,0,0,0,1413,1196,156,0,0
58431,2020-21,Anthony Martial,FWD,154,1.4,20,Wolves,320948,1,87,TRUE,16,3.9,1.4,9,28539,15135,154,0,26
58444,2020-21,Jay Rodriguez,FWD,150,0,15,Sheffield Utd,20186,0,58,TRUE,16,0,0,0,487,507,150,0,0
58454,2020-21,Joelinton Cássio Apolinário de Lira,FWD,155,3.5,11,Liverpool,40060,2,57,TRUE,16,11.8,7.2,16,1871,4830,155,0,90
58465,2020-21,Patrick Bamford,FWD,158,9.7,18,West Brom,3694809,8,65,FALSE,16,11.3,23.6,62,238759,26725,158,0,90
58466,2020-21,Karlan Grant,FWD,158,0.5,10,Leeds,3697,2,58,TRUE,16,1.3,1.8,2,795,327,158,4,60
58468,2020-21,Callum Robinson,FWD,158,1.4,10,Leeds,33751,2,54,TRUE,16,1.8,3.2,9,1523,1646,158,5,90
58477,2020-21,Oliver McBurnie,FWD,150,0,4,Burnley,16410,0,56,FALSE,16,0,0,0,161,455,150,0,0
58492,2020-21,Jordan Ayew,FWD,152,0.1,9,Leicester,115254,1,56,TRUE,16,0.3,1,0,1400,4470,152,0,6
58501,2020-21,Michail Antonio,FWD,156,0.2,16,Southampton,125276,1,62,FALSE,16,1.8,0.2,0,1550,2747,156,0,13
58502,2020-21,Callum Wilson,FWD,155,5.5,11,Liverpool,1108095,2,66,TRUE,16,12.9,0.4,42,31923,142987,155,0,90
58506,2020-21,Leonardo Campana,FWD,154,0,13,Man Utd,23093,0,48,FALSE,16,0,0,0,459,545,154,0,0
58509,2020-21,Keinan Davis,FWD,151,0.2,5,Chelsea,593216,1,43,FALSE,16,0.3,0,2,26521,23373,151,0,3
58510,2020-21,Odion Ighalo,FWD,154,0,20,Wolves,14173,0,61,TRUE,16,0,0,0,58,183,154,0,0
58517,2020-21,Olivier Giroud,FWD,151,7.7,2,Aston Villa,107207,8,67,TRUE,16,2.1,38.2,37,8093,18445,151,1,71
58523,2020-21,Rhian Brewster,FWD,150,5.7,4,Burnley,515619,2,45,FALSE,16,2.8,10.8,43,33867,31749,150,1,90
58529,2020-21,Andy Carroll,FWD,155,0,11,Liverpool,20827,0,52,TRUE,16,0,0,0,192,410,155,0,0
58541,2020-21,Indiana Vassilev,FWD,151,0,5,Chelsea,49265,0,43,FALSE,16,0,0,0,1076,1633,151,0,0
58543,2020-21,Wesley Moraes,FWD,151,0,5,Chelsea,802,0,60,FALSE,16,0,0,0,20,24,151,0,0
58544,2020-21,Sébastien Haller,FWD,156,2.1,16,Southampton,39194,2,61,FALSE,16,11.7,3.6,6,3934,5295,156,0,76
58545,2020-21,Matej Vydra,FWD,150,0,15,Sheffield Utd,43438,0,48,TRUE,16,0,0,0,217,1852,150,0,0
58547,2020-21,Billy Sharp,FWD,150,0,4,Burnley,9171,0,56,FALSE,16,0,0,0,61,174,150,0,0
58551,2020-21,Rodrigo Moreno,FWD,158,10.1,18,West Brom,189107,8,57,FALSE,16,38,46,17,12010,9920,158,0,69
58556,2020-21,Islam Slimani,FWD,152,0,6,Crystal Palace,6184,0,49,FALSE,16,0,0,0,321,379,152,0,0
58564,2020-21,Jordan Hugill,FWD,156,0,16,Southampton,507,0,55,FALSE,16,0,0,0,4,2,156,0,0
58565,2020-21,Alexandre Lacazette,FWD,149,5.1,3,Brighton,210136,7,82,FALSE,16,0.4,33.6,17,25879,2903,149,0,24
58569,2020-21,Tammy Abraham,FWD,151,0,2,Aston Villa,266057,0,72,TRUE,16,0,0,0,58282,10611,151,0,0
58573,2020-21,Lewis Richardson,FWD,150,0,15,Sheffield Utd,7276,0,45,TRUE,16,0,0,0,504,510,150,0,0
58582,2020-21,Divock Origi,FWD,155,0,14,Newcastle,45807,0,52,FALSE,16,0,0,0,458,710,155,0,0
58591,2020-21,Dwight Gayle,FWD,155,0,11,Liverpool,2870,0,59,TRUE,16,0,0,0,202,242,155,0,0
58601,2020-21,Aaron Connolly,FWD,159,8.7,20,Wolves,28722,5,52,TRUE,17,0,37,50,717,1798,159,3,45
58609,2020-21,Raúl Jiménez,FWD,159,0,3,Brighton,409353,0,82,FALSE,17,0,0,0,104,7780,159,0,0
58618,2020-21,Neal Maupay,FWD,159,7.7,20,Wolves,152478,7,61,TRUE,17,2.3,35.8,39,8092,9150,159,3,90
58619,2020-21,Moise Kean,FWD,163,0,19,West Ham,15469,0,57,TRUE,17,0,0,0,14,101,163,0,0
58633,2020-21,Niall Huggins,FWD,167,0,17,Spurs,0,0,45,FALSE,17,0,0,0,0,0,167,0,0
58634,2020-21,Shane Long,FWD,166,0,11,Liverpool,45979,0,51,TRUE,17,0,0,0,1931,1968,166,0,0
58639,2020-21,Jamie Vardy,FWD,165,5,14,Newcastle,2242578,5,102,FALSE,17,21.9,22,6,150765,71195,165,1,90
58643,2020-21,Léo Bonatini,FWD,159,0,3,Brighton,9891,0,48,FALSE,17,0,0,0,29,121,159,0,0
58651,2020-21,Kelechi Iheanacho,FWD,165,0,14,Newcastle,20870,0,56,FALSE,17,0,0,0,398,797,165,0,0
58658,2020-21,Gabriel Fernando de Jesus,FWD,161,0,5,Chelsea,69528,0,91,FALSE,17,0,0,0,131,5014,161,0,0
58663,2020-21,Kenneth Zohore,FWD,168,0,1,Arsenal,2782,0,48,TRUE,17,0,0,0,150,104,168,0,0
58677,2020-21,Richarlison de Andrade,FWD,163,5,19,West Ham,298967,2,78,TRUE,17,20.8,9.6,20,15305,11315,163,1,90
58679,2020-21,Danny Welbeck,FWD,159,0,20,Wolves,90999,0,55,TRUE,17,0,0,0,4436,33843,159,0,0
58680,2020-21,Edward Nketiah,FWD,168,0,18,West Brom,41763,0,55,FALSE,17,0,0,0,1144,1942,168,0,0
58681,2020-21,Timo Werner,FWD,161,3.9,12,Man City,982688,2,92,TRUE,17,4.3,2.4,32,3896,105303,161,3,90
58685,2020-21,Ollie Watkins,FWD,164,9.5,13,Man Utd,615466,2,61,FALSE,17,28.3,7.8,59,72131,52751,164,2,90
58688,2020-21,Roberto Firmino,FWD,166,4.4,16,Southampton,366674,2,93,FALSE,17,13.7,4.6,26,26722,50602,166,1,90
58751,2020-21,Che Adams,FWD,166,0,11,Liverpool,659748,0,61,TRUE,17,0,0,0,36737,115868,166,0,0
58752,2020-21,Hal Robson-Kanu,FWD,168,0,1,Arsenal,6596,0,52,TRUE,17,0,0,0,70,141,168,0,0
58753,2020-21,Andi Zeqiri,FWD,159,5,20,Wolves,3883,1,50,TRUE,17,0.8,0.4,49,421,374,159,0,45
58756,2020-21,Carlos Vinicius Alves Morais,FWD,167,0.3,10,Leeds,3656,1,69,TRUE,17,0.1,3.2,0,95,228,167,0,3
58764,2020-21,Christian Benteke,FWD,162,0.9,15,Sheffield Utd,57924,4,55,TRUE,17,3.3,0,7,27208,6660,162,0,47
58775,2020-21,Cheikh Diaby,FWD,168,0,1,Arsenal,0,0,45,TRUE,17,0,0,0,0,0,168,0,0
58802,2020-21,Charlie Austin,FWD,168,2,1,Arsenal,15683,1,51,TRUE,17,1.8,2.4,16,608,732,168,2,45
58827,2020-21,Albian Ajeti,FWD,163,0,7,Everton,542,0,55,FALSE,17,0,0,0,29,21,163,0,0
58836,2020-21,Danny Ings,FWD,166,9.3,11,Liverpool,430091,9,83,TRUE,17,20.9,45.6,26,21125,16482,166,0,76
58848,2020-21,Michy Batshuayi,FWD,162,0,15,Sheffield Utd,46447,0,57,TRUE,17,0,0,0,665,1156,162,0,0
58865,2020-21,Harry Kane,FWD,167,13,10,Leeds,3264888,12,110,TRUE,17,17.5,56.2,56,79446,98472,167,0,86
58871,2020-21,Edinson Cavani,FWD,164,0,2,Aston Villa,82802,0,78,TRUE,17,0,0,0,11919,36571,164,0,0
58883,2020-21,Florin Andone,FWD,159,0,20,Wolves,5368,0,48,TRUE,17,0,0,0,103,121,159,0,0
58892,2020-21,Fabio Silva,FWD,159,3.3,3,Brighton,72231,2,52,FALSE,17,11.3,3.2,18,15536,7269,159,3,86
58910,2020-21,Connor Wickham,FWD,162,0,15,Sheffield Utd,43200,0,44,TRUE,17,0,0,0,1834,2358,162,0,0
58913,2020-21,Glenn Murray,FWD,159,0,20,Wolves,7011,0,48,TRUE,17,0,0,0,40,91,159,0,0
58925,2020-21,Mbwana Samatta,FWD,164,0,13,Man Utd,2890,0,59,FALSE,17,0,0,0,15,24,164,0,0
58929,2020-21,Lys Mousset,FWD,162,0,6,Crystal Palace,5302,2,58,FALSE,17,0.3,0,0,198,124,162,2,60
58944,2020-21,Michael Obafemi,FWD,166,0,11,Liverpool,71448,0,46,TRUE,17,0,0,0,1331,2275,166,0,0
58945,2020-21,Dominic Calvert-Lewin,FWD,163,1.3,19,West Ham,4431270,2,79,TRUE,17,3.5,0,12,95444,164640,163,0,78
58955,2020-21,David McGoldrick,FWD,162,4.3,6,Crystal Palace,102195,2,52,FALSE,17,7.2,7.2,29,20581,12375,162,2,90
58966,2020-21,Yoshinori Muto,FWD,165,0,9,Leicester,7507,0,48,TRUE,17,0,0,0,58,132,165,0,0
58967,2020-21,Antwoine Hackford,FWD,162,1.8,6,Crystal Palace,0,1,45,FALSE,17,0.1,0,18,0,0,162,0,10
58971,2020-21,Daniel N'Lundulu,FWD,166,0.5,11,Liverpool,11334,1,45,TRUE,17,0.4,1,4,1547,1544,166,0,13
58973,2020-21,Anthony Martial,FWD,164,11.2,2,Aston Villa,337430,6,87,TRUE,17,13,45.8,53,33602,18542,164,1,90
58996,2020-21,Joelinton Cássio Apolinário de Lira,FWD,165,3,9,Leicester,37919,2,57,TRUE,17,3.9,8.6,17,2301,4644,165,1,64
59002,2020-21,Ellis Simms,FWD,163,0,19,West Ham,6124,0,45,TRUE,17,0,0,0,596,685,163,0,0
59009,2020-21,Patrick Bamford,FWD,167,7.7,17,Spurs,3834706,2,66,FALSE,17,1.1,5.4,70,198440,66040,167,3,90
59010,2020-21,Karlan Grant,FWD,168,0,1,Arsenal,3577,0,58,TRUE,17,0,0,0,511,666,168,0,0
59012,2020-21,Callum Robinson,FWD,168,5.4,1,Arsenal,33298,2,54,TRUE,17,34.6,17.2,2,1773,2303,168,4,90
59021,2020-21,Oliver McBurnie,FWD,162,0,6,Crystal Palace,15920,0,56,FALSE,17,0,0,0,98,616,162,0,0
59023,2020-21,Sergio Agüero,FWD,161,0,5,Chelsea,112496,1,103,FALSE,17,0,0,0,6226,8776,161,1,4
59039,2020-21,Jordan Ayew,FWD,162,1.5,15,Sheffield Utd,115517,1,56,TRUE,17,3.3,1.6,10,4054,4313,162,0,42
59047,2020-21,Michail Antonio,FWD,163,4.1,7,Everton,145386,1,62,FALSE,17,11.3,8.6,21,23931,4554,163,0,31
59048,2020-21,Callum Wilson,FWD,165,1,9,Leicester,1104459,2,65,TRUE,17,1.8,3.8,4,81380,90866,165,2,90
59052,2020-21,Leonardo Campana,FWD,159,0,3,Brighton,23135,0,48,FALSE,17,0,0,0,531,693,159,0,0
59055,2020-21,Keinan Davis,FWD,164,4.3,13,Man Utd,601214,1,43,FALSE,17,0,0,44,36682,30644,164,0,6
59056,2020-21,Odion Ighalo,FWD,164,0,2,Aston Villa,14165,0,61,TRUE,17,0,0,0,80,184,164,0,0
59064,2020-21,Olivier Giroud,FWD,161,0,12,Man City,116745,0,67,TRUE,17,0,0,0,20961,13467,161,0,0
59070,2020-21,Rhian Brewster,FWD,162,0.1,6,Crystal Palace,525179,1,45,FALSE,17,0.9,0.2,0,45034,37212,162,0,29
59079,2020-21,Andy Carroll,FWD,165,8.2,9,Leicester,20697,8,52,TRUE,17,1.3,38,43,295,515,165,0,11
59092,2020-21,Indiana Vassilev,FWD,164,0,13,Man Utd,48935,0,43,FALSE,17,0,0,0,1445,1913,164,0,0
59093,2020-21,Wesley Moraes,FWD,164,0,13,Man Utd,802,0,60,FALSE,17,0,0,0,36,43,164,0,0
59094,2020-21,Sébastien Haller,FWD,163,1.9,7,Everton,38341,1,61,FALSE,17,4.3,0,15,4500,5721,163,0,58
59096,2020-21,Billy Sharp,FWD,162,0,6,Crystal Palace,9101,0,56,FALSE,17,0,0,0,78,167,162,0,0
59099,2020-21,Rodrigo Moreno,FWD,167,6,17,Spurs,215627,2,57,FALSE,17,24,6.6,29,35944,11810,167,3,64
59105,2020-21,Islam Slimani,FWD,165,0,14,Newcastle,6303,0,49,FALSE,17,0,0,0,416,499,165,0,0
59113,2020-21,Jordan Hugill,FWD,163,0,7,Everton,515,0,55,FALSE,17,0,0,0,21,12,163,0,0
59114,2020-21,Alexandre Lacazette,FWD,168,21.5,18,West Brom,256906,12,82,FALSE,17,32.3,87.6,95,52898,8864,168,0,90
59120,2020-21,Tammy Abraham,FWD,161,0,12,Man City,240125,0,72,TRUE,17,0,0,0,15052,39612,161,0,0
59128,2020-21,Cenk Tosun,FWD,163,0.3,19,West Ham,2353,1,60,TRUE,17,0.8,0,2,145,158,163,1,11
59134,2020-21,Divock Origi,FWD,166,0,16,Southampton,45591,0,52,FALSE,17,0,0,0,496,978,166,0,0
59149,2020-21,Dwight Gayle,FWD,165,0,9,Leicester,2883,0,59,TRUE,17,0,0,0,284,322,165,0,0
59152,2020-21,Liam Delap,FWD,161,0,5,Chelsea,83048,0,44,FALSE,17,0,0,0,6100,7287,161,0,0
59159,2020-21,Aaron Connolly,FWD,178,0,12,Man City,25820,0,52,FALSE,18,0,0,0,1228,3273,178,0,0
59167,2020-21,Raúl Jiménez,FWD,176,0,7,Everton,397826,0,82,TRUE,18,0,0,0,220,11219,176,0,0
59173,2020-21,Neal Maupay,FWD,178,0.8,12,Man City,200504,1,61,FALSE,18,0,0,8,35789,15631,178,0,22
59174,2020-21,Moise Kean,FWD,176,0,20,Wolves,15345,0,57,FALSE,18,0,0,0,12,151,176,0,0
59194,2020-21,Léo Bonatini,FWD,176,0,7,Everton,9778,0,48,TRUE,18,0,0,0,53,179,176,0,0
59201,2020-21,Gabriel Fernando de Jesus,FWD,178,0.4,3,Brighton,121669,1,91,TRUE,18,1.5,2.2,0,30322,5981,178,0,23
59216,2020-21,Richarlison de Andrade,FWD,176,0.2,20,Wolves,326414,1,78,FALSE,18,0.3,1.2,0,29716,21397,176,0,14
59218,2020-21,Danny Welbeck,FWD,178,0,12,Man City,46753,0,55,FALSE,18,0,0,0,1506,26238,178,0,0
59219,2020-21,Edward Nketiah,FWD,169,0.3,6,Crystal Palace,46549,1,55,TRUE,18,0.5,0,4,4416,3311,169,0,9
59268,2020-21,Andi Zeqiri,FWD,178,0,12,Man City,6597,0,50,FALSE,18,0,0,0,1689,912,178,0,0
59269,2020-21,Carlos Vinicius Alves Morais,FWD,157,0,8,Fulham,6118,1,69,TRUE,18,0,0,0,1676,523,157,0,9
59275,2020-21,Christian Benteke,FWD,169,7.6,1,Arsenal,81607,2,55,FALSE,18,14.6,8,53,19667,15777,169,0,80
59305,2020-21,Ashley Barnes,FWD,379,2.4,13,Man Utd,29389,2,60,TRUE,18,21.6,0,3,9715,5068,379,1,87
59338,2020-21,Bobby Decordova-Reid,FWD,157,4.4,17,Spurs,66360,2,53,FALSE,18,16.3,9.8,18,20417,14140,157,1,90
59344,2020-21,Michy Batshuayi,FWD,169,0,1,Arsenal,47704,0,57,FALSE,18,0,0,0,1836,1925,169,0,0
59358,2020-21,Harry Kane,FWD,157,8.9,8,Fulham,4087630,8,110,TRUE,18,11.8,41.6,36,325776,74522,157,1,90
59362,2020-21,Edinson Cavani,FWD,379,7.3,4,Burnley,158336,2,78,FALSE,18,21.8,6.2,45,55253,19810,379,0,90
59371,2020-21,Florin Andone,FWD,178,0,12,Man City,5384,0,48,FALSE,18,0,0,0,154,189,178,0,0
59376,2020-21,Fabio Silva,FWD,176,2.5,7,Everton,155441,2,52,TRUE,18,0.8,0.2,24,49712,17665,176,2,77
59381,2020-21,Chris Wood,FWD,379,3.7,13,Man Utd,156016,2,62,TRUE,18,15.1,1.6,20,38349,23994,379,1,79
59390,2020-21,Connor Wickham,FWD,169,0,1,Arsenal,56576,0,44,FALSE,18,0,0,0,5976,4364,169,0,0
59393,2020-21,Glenn Murray,FWD,178,0,12,Man City,6960,0,48,FALSE,18,0,0,0,55,143,178,0,0
59399,2020-21,Patrick Cutrone,FWD,176,0,7,Everton,2787,1,60,TRUE,18,0,0,0,1641,234,176,0,12
59406,2020-21,Lys Mousset,FWD,174,0,14,Newcastle,6239,0,58,TRUE,18,0,0,0,1004,598,174,0,0
59412,2020-21,Joel Mumbongo,FWD,379,0,13,Man Utd,1840,0,45,TRUE,18,0,0,0,555,232,379,0,0
59417,2020-21,Max Thompson,FWD,379,0,13,Man Utd,11318,0,45,TRUE,18,0,0,0,2245,1328,379,0,0
59420,2020-21,Dominic Calvert-Lewin,FWD,176,0,20,Wolves,2850579,0,78,FALSE,18,0,0,0,65476,917040,176,0,0
59426,2020-21,David McGoldrick,FWD,174,5.4,14,Newcastle,266193,1,52,TRUE,18,10.1,7.4,36,82054,26991,174,0,90
59433,2020-21,Yoshinori Muto,FWD,174,0,15,Sheffield Utd,7412,0,48,FALSE,18,0,0,0,60,154,174,0,0
59434,2020-21,Antwoine Hackford,FWD,174,0,14,Newcastle,9121,0,45,TRUE,18,0,0,0,3081,895,174,0,0
59436,2020-21,Aleksandar Mitrović,FWD,157,0,17,Spurs,302992,0,55,FALSE,18,0,0,0,8906,13768,157,0,0
59438,2020-21,Anthony Martial,FWD,379,9.3,4,Burnley,651853,2,88,FALSE,18,16.1,4.6,72,201346,39097,379,0,90
59444,2020-21,Jay Rodriguez,FWD,379,0.1,13,Man Utd,18618,1,58,TRUE,18,0.3,0,2,120,1212,379,0,2
59451,2020-21,Joelinton Cássio Apolinário de Lira,FWD,174,0,15,Sheffield Utd,76253,0,57,FALSE,18,0,0,0,24401,9746,174,0,0
59455,2020-21,Ellis Simms,FWD,176,0,20,Wolves,10203,0,45,FALSE,18,0,0,0,1849,1130,176,0,0
59462,2020-21,Oliver McBurnie,FWD,174,0,14,Newcastle,15153,0,56,TRUE,18,0,0,0,114,830,174,0,0
59464,2020-21,Sergio Agüero,FWD,178,0,3,Brighton,117764,0,103,TRUE,18,0,0,0,20105,18197,178,0,0
59476,2020-21,Jordan Ayew,FWD,169,1.8,1,Arsenal,124330,1,56,FALSE,18,0,0.4,18,8640,7038,169,0,9
59481,2020-21,Callum Wilson,FWD,174,3,15,Sheffield Utd,2230524,2,66,FALSE,18,2.2,0.4,27,545303,96657,174,1,90
59484,2020-21,Leonardo Campana,FWD,176,0,7,Everton,25280,0,48,TRUE,18,0,0,0,1481,1242,176,0,0
59486,2020-21,Odion Ighalo,FWD,379,0,4,Burnley,14468,0,61,FALSE,18,0,0,0,305,354,379,0,0
59494,2020-21,Rhian Brewster,FWD,174,1.8,14,Newcastle,764093,1,45,TRUE,18,4.3,0,15,102055,56870,174,0,39
59503,2020-21,Andy Carroll,FWD,174,0.1,15,Sheffield Utd,49567,1,52,FALSE,18,0.5,0.4,0,14511,3884,174,0,13
59510,2020-21,Matej Vydra,FWD,379,2.4,13,Man Utd,45067,1,48,TRUE,18,0.2,0,28,2482,2910,379,0,10
59511,2020-21,Billy Sharp,FWD,174,6.1,14,Newcastle,9179,5,55,TRUE,18,10.4,31.4,19,309,370,174,0,31
59519,2020-21,Alexandre Lacazette,FWD,169,1,6,Crystal Palace,1080368,2,83,TRUE,18,3.8,0.4,6,315381,38096,169,0,80
59525,2020-21,Lewis Richardson,FWD,379,0,13,Man Utd,9443,0,45,TRUE,18,0,0,0,1447,990,379,0,0
59529,2020-21,Cenk Tosun,FWD,176,0,20,Wolves,13893,0,60,FALSE,18,0,0,0,4993,908,176,0,0
59547,2020-21,Dwight Gayle,FWD,174,0,15,Sheffield Utd,5264,0,59,FALSE,18,0,0,0,1668,724,174,0,0
59549,2020-21,Liam Delap,FWD,178,0,3,Brighton,94166,0,44,TRUE,18,0,0,0,13402,12515,178,0,0
59559,2020-21,Aaron Connolly,FWD,182,0,10,Leeds,25125,0,52,FALSE,19,0,0,0,135,1637,182,0,0
59577,2020-21,Raúl Jiménez,FWD,188,0,18,West Brom,395327,0,82,TRUE,19,0,0,0,119,3521,188,0,0
59593,2020-21,Neal Maupay,FWD,182,8.5,10,Leeds,172333,9,61,FALSE,19,12.3,31.4,41,17880,17106,182,0,80
59621,2020-21,Niall Huggins,FWD,182,0,3,Brighton,2020,0,45,TRUE,19,0,0,0,848,276,182,0,0
59622,2020-21,Shane Long,FWD,183,0.4,9,Leicester,49880,1,51,FALSE,19,0.3,1.2,2,4414,2233,183,1,18
59633,2020-21,Jamie Vardy,FWD,183,7.5,16,Southampton,2377973,2,101,TRUE,19,0.8,0,75,371825,78715,183,0,90
59634,2020-21,Jamie Vardy,FWD,173,3.4,5,Chelsea,2377973,2,101,TRUE,19,10.1,3.2,21,371825,78715,173,0,87
59640,2020-21,Léo Bonatini,FWD,188,0,18,West Brom,9715,0,48,TRUE,19,0,0,0,19,93,188,0,0
59653,2020-21,Kelechi Iheanacho,FWD,183,0,16,Southampton,21951,1,56,TRUE,19,0,0,0,1409,668,183,0,1
59654,2020-21,Kelechi Iheanacho,FWD,173,0.3,5,Chelsea,21951,1,56,TRUE,19,0.5,2,0,1409,668,173,0,2
59663,2020-21,Gabriel Fernando de Jesus,FWD,185,6.5,6,Crystal Palace,109790,2,91,TRUE,19,27.8,10.4,27,24289,11097,185,0,90
59664,2020-21,Gabriel Fernando de Jesus,FWD,380,2.9,2,Aston Villa,109790,4,91,TRUE,19,10.9,0,19,24289,11097,380,0,31
59671,2020-21,Kenneth Zohore,FWD,188,0,20,Wolves,2757,0,48,FALSE,19,0,0,0,135,48,188,0,0
59672,2020-21,Kenneth Zohore,FWD,175,0,19,West Ham,2757,0,48,FALSE,19,0,0,0,135,48,175,0,0
59695,2020-21,Danny Welbeck,FWD,182,0,10,Leeds,44079,0,55,FALSE,19,0,0,0,166,22924,182,0,0
59696,2020-21,Edward Nketiah,FWD,179,0,14,Newcastle,42894,0,55,TRUE,19,0,0,0,1606,2077,179,0,0
59699,2020-21,Timo Werner,FWD,181,1.9,8,Fulham,968981,1,92,FALSE,19,10.5,0,8,74115,27989,181,0,15
59700,2020-21,Timo Werner,FWD,173,0.1,9,Leicester,968981,1,92,FALSE,19,0.3,0.6,0,74115,27989,173,0,22
59708,2020-21,Ollie Watkins,FWD,380,3.1,12,Man City,886338,2,61,FALSE,19,12.3,8.2,10,298258,65571,380,2,90
59709,2020-21,Ollie Watkins,FWD,99,11.7,14,Newcastle,886338,6,61,TRUE,19,17.2,41.8,58,298258,65571,99,0,90
59712,2020-21,Roberto Firmino,FWD,184,13.6,13,Man Utd,418137,2,93,TRUE,19,26.3,15,95,105740,31579,184,0,84
59713,2020-21,Roberto Firmino,FWD,177,2.7,4,Burnley,418137,1,93,TRUE,19,2.2,0,28,105740,31579,177,1,33
59821,2020-21,Che Adams,FWD,183,2.7,9,Leicester,457370,2,60,FALSE,19,5.3,2.4,19,41949,120615,183,1,71
59822,2020-21,Hal Robson-Kanu,FWD,188,0,20,Wolves,6408,1,52,FALSE,19,0,0,0,41,78,188,0,21
59823,2020-21,Hal Robson-Kanu,FWD,175,0,19,West Ham,6408,1,52,FALSE,19,0,0,0,41,78,175,0,10
59824,2020-21,Andi Zeqiri,FWD,182,0,10,Leeds,5357,0,50,FALSE,19,0,0,0,916,618,182,0,0
