,season_x,name,position,fixture,ict_index,opponent_team,opp_team_name,selected,total_points,value,was_home,GW,creativity,influence,threat,transfers_in,transfers_out,goals_conceded,minutes,goals_conceded_per_game,points_per_game,total_minutes
1978,2017-18,Claudio Bravo,GK,306,0.338235294117647,3,Brighton,28160,2,45,True,37,,0.34310850439882695,,72,139,1,90,0.0,1.0,0
1979,2017-18,Daniel Bachmann,GK,369,0.0,13,Newcastle,5631,0,40,True,37,,0.0,,45,86,0,0,0.0,0.0,0
1980,2017-18,Danny Ward,GK,364,0.0,5,Chelsea,1527,0,44,False,37,,0.0,,15,11,0,0,0.0,0.0,0
1981,2017-18,Darren Randolph,GK,366,0.0,9,Leicester,972,0,45,False,37,,0.0,,3,1,0,0,0.0,0.0,0
1982,2017-18,Darren Randolph,GK,310,0.0,12,Man Utd,972,0,45,True,37,,0.0,,3,1,0,0,0.0,0.0,0
1983,2017-18,Jonas Lössl,GK,367,0.27941176470588236,11,Man City,405050,6,46,False,37,,0.2756598240469208,,1530,10329,0,90,1.5833333333333333,3.8181818181818183,3240
1984,2017-18,David de Gea,GK,310,0.22058823529411764,20,West Ham,2675859,6,59,False,37,,0.21407624633431083,,45334,9869,0,90,0.7777777777777778,4.611111111111111,3240
1985,2017-18,Karl Darlow,GK,369,0.0,18,Watford,14193,0,43,False,37,,0.0,,115,506,0,0,0.0,3.6666666666666665,0
1986,2017-18,Ederson Santana de Moraes,GK,306,0.0,3,Brighton,537725,0,57,True,37,,0.0,,30363,8735,0,0,0.7536231884057971,4.314285714285714,3105
1987,2017-18,Eldin Jakupovic,GK,366,0.0,20,West Ham,7279,0,42,True,37,,0.0,,44,74,0,0,0.0,0.0,0
1988,2017-18,Eldin Jakupovic,GK,304,0.75,1,Arsenal,7279,4,42,True,37,,0.7478005865102639,,44,74,1,90,0.0,0.0,0
1989,2017-18,Fraser Forster,GK,365,0.0,7,Everton,229792,0,46,False,37,,0.0,,2241,2594,0,0,1.5,3.8421052631578947,1800
1990,2017-18,Fraser Forster,GK,308,0.0,16,Swansea,229792,0,46,False,37,,0.0,,2241,2594,0,0,1.5,3.8421052631578947,1800
1991,2017-18,Freddie Woodman,GK,369,0.0,18,Watford,8554,0,40,False,37,,0.0,,6,112,0,0,0.0,0.0,0
1992,2017-18,Freddie Woodman,GK,309,0.0,17,Spurs,8554,0,40,False,37,,0.0,,6,112,0,0,0.0,0.0,0
1993,2017-18,Hugo Lloris,GK,370,0.16176470588235295,19,West Brom,547071,2,54,False,37,,0.15835777126099707,,31772,3747,1,90,0.9090909090909091,4.03030303030303,2971
1994,2017-18,Hugo Lloris,GK,309,0.4264705882352941,13,Newcastle,547071,8,54,True,37,,0.43108504398826974,,31772,3747,0,90,0.9117647058823529,3.9705882352941178,3060
1995,2017-18,Jack Butland,GK,368,0.05882352941176471,6,Crystal Palace,150031,1,50,True,37,,0.06158357771260997,,844,3439,2,90,1.7575757575757576,3.7419354838709675,2972
1996,2017-18,Joe Hart,GK,366,0.0,9,Leicester,342027,0,42,False,37,,0.0,,7162,3179,0,0,2.0526315789473686,3.2777777777777777,1710
1997,2017-18,Joe Hart,GK,310,0.0,12,Man Utd,342027,0,42,True,37,,0.0,,7162,3179,0,0,2.0526315789473686,3.2777777777777777,1710
1998,2017-18,Ederson Santana de Moraes,GK,367,0.27941176470588236,8,Huddersfield,537725,8,57,True,37,,0.2785923753665689,,30363,8735,0,90,0.7536231884057971,4.314285714285714,3105
1999,2017-18,Aaron Ramsdale,GK,371,0.0,4,Burnley,7198,0,40,False,38,,0.0,,15,114,0,0,0.0,0.0,0
2000,2017-18,Adrián San Miguel del Castillo,GK,380,0.5733333333333334,7,Everton,142834,4,40,True,38,,0.5786666666666667,,33120,1331,1,90,0.0,3.7777777777777777,0
2001,2017-18,Alex McCarthy,GK,377,0.14666666666666667,11,Man City,45437,2,44,True,38,,0.14666666666666667,,860,2274,1,90,0.0,3.125,0
2002,2017-18,Karl Darlow,GK,376,0.0,5,Chelsea,13957,0,43,True,38,,0.0,,42,303,0,0,0.0,3.6666666666666665,0
2003,2017-18,Daniel Bachmann,GK,375,0.0,12,Man Utd,5601,0,40,False,38,,0.0,,75,114,0,0,0.0,0.0,0
2004,2017-18,Willy Caballero,GK,376,0.0,13,Newcastle,8148,0,48,False,38,,0.0,,281,114,0,0,0.0,3.6666666666666665,0
2005,2017-18,Wayne Hennessey,GK,372,0.09333333333333332,19,West Brom,180921,6,44,True,38,,0.09866666666666667,,13149,2485,0,90,1.5769230769230769,3.72,2340
2006,2017-18,Tom Heaton,GK,371,0.0,2,Bournemouth,103241,0,47,True,38,,0.0,,229,239,0,0,1.180327868852459,2.0,305
2007,2017-18,Tim Krul,GK,374,0.0,10,Liverpool,52168,0,39,False,38,,0.0,,5573,1213,0,0,0.0,0.0,0
2008,2017-18,Sergio Romero,GK,375,0.3466666666666667,18,Watford,46271,7,47,True,38,,0.352,,34805,294,0,90,0.0,0.0,0
2009,2017-18,Robert Elliot,GK,376,0.0,5,Chelsea,802215,0,40,True,38,,0.0,,1129,21611,0,0,1.3125,3.5625,1440
2010,2017-18,Paulo Gazzaniga,GK,379,0.0,9,Leicester,4534,0,42,True,38,,0.0,,27,49,0,0,0.0,9.0,90
2011,2017-18,Nick Pope,GK,371,0.3733333333333333,2,Bournemouth,595765,2,50,True,38,,0.376,,18333,8664,2,90,0.0,4.411764705882353,0
2012,2017-18,Nathan Trott,GK,380,0.0,7,Everton,10160,0,40,True,38,,0.0,,488,275,0,0,0.0,0.0,0
2013,2017-18,Matt Macey,GK,373,0.0,8,Huddersfield,594,0,50,False,38,,0.0,,21,12,0,0,0.0,0.0,0
2014,2017-18,Mathew Ryan,GK,374,0.6133333333333333,10,Liverpool,202193,2,46,False,38,,0.6133333333333333,,3358,4389,4,90,1.3513513513513513,4.0,3334
2015,2017-18,Martin Dubravka,GK,376,0.2533333333333333,5,Chelsea,57451,6,45,True,38,,0.25333333333333335,,1484,1854,0,90,0.0,4.2727272727272725,0
2016,2017-18,Lukasz Fabianski,GK,378,0.5866666666666667,15,Stoke,597942,9,47,True,38,,0.5813333333333334,,13553,7811,2,90,1.4594594594594594,4.111111111111111,3332
2017,2017-18,Lee Grant,GK,378,0.0,16,Swansea,13515,0,42,False,38,,0.0,,29,109,0,0,0.0,1.6666666666666667,0
2018,2017-18,Kasper Schmeichel,GK,379,0.0,17,Spurs,242169,0,51,False,38,,0.0,,67,9313,0,0,1.4266441821247893,3.727272727272727,2965
2019,2017-18,Jordan Pickford,GK,380,0.013333333333333334,20,West Ham,488304,1,49,False,38,,0.018666666666666665,,5119,6841,3,90,1.4864864864864864,4.114285714285714,3333
2020,2017-18,Jonas Lössl,GK,373,0.30666666666666664,1,Arsenal,403011,3,46,True,38,,0.30666666666666664,,1561,4394,1,90,1.5405405405405406,3.8823529411764706,3331
2021,2017-18,Joe Hart,GK,380,0.0,7,Everton,335710,0,42,True,38,,0.0,,715,6271,0,0,2.0526315789473686,3.2777777777777777,1710
2022,2017-18,Jack Butland,GK,378,1.0,16,Swansea,149789,8,50,False,38,,1.0,,750,1501,1,90,1.7647058823529411,3.65625,3061
2023,2017-18,Hugo Lloris,GK,379,0.64,9,Leicester,547617,1,55,True,38,,0.6426666666666667,,8302,6252,4,90,0.8857142857142857,4.085714285714285,3154
2024,2017-18,Freddie Woodman,GK,376,0.0,5,Chelsea,8465,0,40,True,38,,0.0,,16,105,0,0,0.0,0.0,0
2025,2017-18,Fraser Forster,GK,377,0.0,11,Man City,227549,0,46,True,38,,0.0,,225,2223,0,0,1.5,3.8421052631578947,1800
2026,2017-18,Eldin Jakupovic,GK,379,0.22666666666666666,17,Spurs,7572,0,42,False,38,,0.224,,315,71,5,90,0.0,4.0,0
2027,2017-18,Ederson Santana de Moraes,GK,377,0.0,14,Southampton,532027,-1,57,False,38,,0.0,,8510,12703,0,0,0.7323943661971831,4.416666666666667,3195
2028,2017-18,David de Gea,GK,375,0.0,18,Watford,2612843,0,59,True,38,,0.0,,13576,75435,0,0,0.7567567567567568,4.648648648648648,3330
2029,2017-18,Darren Randolph,GK,380,0.0,7,Everton,980,0,45,True,38,,0.0,,10,3,0,0,0.0,0.0,0
2030,2017-18,Danny Ward,GK,374,0.0,3,Brighton,1546,0,44,True,38,,0.0,,17,14,0,0,0.0,0.0,0
2031,2017-18,Claudio Bravo,GK,377,0.2533333333333333,14,Southampton,28570,7,45,False,38,,0.256,,417,137,0,90,0.0,1.5,0
2032,2017-18,Ben Foster,GK,372,0.3466666666666667,6,Crystal Palace,557440,2,43,False,38,,0.352,,15419,4360,2,90,1.4722222222222223,3.361111111111111,3242
2033,2018-19,Adrián San Miguel del Castillo,GK,5,0.0,12,Liverpool,26929,0,45,False,1,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0
2034,2018-19,Kasper Schmeichel,GK,6,0.6,14,Man Utd,230133,2,50,False,1,0.0,0.5140562248995985,1.0,0,0,2,90,0.0,0.0,0
2035,2018-19,Kepa Arrizabalaga,GK,4,0.18,10,Huddersfield,120895,6,55,False,1,0.0,0.18473895582329317,0.0,0,0,0,90,0.0,0.0,0
2036,2018-19,Lee Grant,GK,6,0.0,11,Leicester,0,0,50,True,1,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0
2037,2018-19,Lukasz Fabianski,GK,5,0.6,12,Liverpool,911117,1,45,False,1,0.0,0.6104417670682731,0.0,0,0,4,90,0.0,0.0,0
2038,2018-19,Marcus Bettinelli,GK,3,0.0,7,Crystal Palace,14241,0,45,True,1,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0
2039,2018-19,Martin Dubravka,GK,7,0.6599999999999999,17,Spurs,18497,2,50,True,1,0.0,0.6626506024096386,0.0,0,0,2,90,0.0,0.0,0
2040,2018-19,Nick Pope,GK,8,0.0,16,Southampton,23251,0,50,False,1,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0
2041,2018-19,Robert Elliot,GK,7,0.0,17,Spurs,16575,0,45,True,1,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0
2042,2018-19,Rui Pedro dos Santos Patrício,GK,10,0.44000000000000006,8,Everton,301531,2,45,True,1,0.0,0.4377510040160643,0.0,0,0,2,90,0.0,0.0,0
2043,2018-19,Sergio Romero,GK,6,0.0,11,Leicester,3795,0,50,True,1,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0
2044,2018-19,Tom Heaton,GK,8,0.0,16,Southampton,6229,0,50,False,1,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0
2045,2018-19,Vicente Guaita,GK,3,0.0,9,Fulham,12383,0,45,False,1,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0
2046,2018-19,Wayne Hennessey,GK,3,0.86,9,Fulham,49531,9,45,False,1,0.0,0.855421686746988,0.0,0,0,0,90,0.0,0.0,0
2047,2018-19,Willy Caballero,GK,4,0.0,10,Huddersfield,8785,0,50,False,1,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0
2048,2018-19,Will Norris,GK,10,0.0,8,Everton,117293,0,40,True,1,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0
2049,2018-19,Karl Darlow,GK,7,0.0,17,Spurs,4954,0,45,True,1,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0
2050,2018-19,Jordan Pickford,GK,10,0.3,20,Wolves,985344,1,50,False,1,0.0,0.30120481927710846,0.0,0,0,2,90,0.0,0.0,0
2051,2018-19,Mathew Ryan,GK,9,0.45999999999999996,18,Watford,257273,2,45,False,1,0.0,0.45783132530120485,0.0,0,0,2,90,0.0,0.0,0
2052,2018-19,John Ruddy,GK,10,0.0,8,Everton,24845,0,45,True,1,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0
2053,2018-19,Jonas Lössl,GK,4,0.0,6,Chelsea,100431,0,45,True,1,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0
2054,2018-19,Alisson Ramses Becker,GK,5,0.36,19,West Ham,629624,7,55,True,1,0.0,0.35341365461847396,0.0,0,0,0,90,0.0,0.0,0
2055,2018-19,Angus Gunn,GK,8,0.0,4,Burnley,12989,0,45,True,1,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0
2056,2018-19,Ben Foster,GK,9,0.33999999999999997,3,Brighton,232427,6,45,True,1,1.0,0.14859437751004018,0.0,0,0,0,90,0.0,0.0,0
2057,2018-19,Bernd Leno,GK,1,0.0,13,Man City,110646,0,50,True,1,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0
2058,2018-19,Claudio Bravo,GK,1,0.0,1,Arsenal,11627,0,50,False,1,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0
2059,2018-19,Danny Ward,GK,2,0.02,2,Bournemouth,15437,1,45,False,1,0.11000000000000001,0.0,0.0,0,0,1,28,0.0,0.0,0
2060,2018-19,Danny Ward,GK,6,0.0,14,Man Utd,11225,0,45,False,1,0.0,0.0,0.0,0,0,0,0,3.2142857142857144,1.0,28
2061,2018-19,Alex McCarthy,GK,8,0.9199999999999999,4,Burnley,31997,11,45,True,1,0.0,0.9236947791164659,0.0,0,0,0,90,0.0,0.0,0
2062,2018-19,Ederson Santana de Moraes,GK,1,0.42000000000000004,1,Arsenal,796937,8,55,False,1,0.0,0.42971887550200805,0.0,0,0,0,90,0.0,0.0,0
2063,2018-19,Eldin Jakupovic,GK,6,0.0,14,Man Utd,6756,0,45,False,1,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0
2064,2018-19,Fabricio Agosto Ramírez,GK,3,1.0,7,Crystal Palace,13175,3,45,True,1,0.0,1.0,0.0,0,0,2,90,0.0,0.0,0
2065,2018-19,Fraser Forster,GK,8,0.0,4,Burnley,65137,0,45,True,1,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0
2066,2018-19,Hugo Lloris,GK,7,0.32,15,Newcastle,380621,2,55,False,1,0.0,0.3293172690763052,0.0,0,0,1,90,0.0,0.0,0
2067,2018-19,Jason Steele,GK,9,0.0,18,Watford,68519,0,40,False,1,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0
2068,2018-19,Joe Hart,GK,8,0.54,16,Southampton,195781,7,45,False,1,0.0,0.5421686746987953,0.0,0,0,0,90,0.0,0.0,0
2069,2018-19,David Button,GK,9,0.0,18,Watford,85325,0,40,False,1,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0
2070,2018-19,Karl Darlow,GK,13,0.0,5,Cardiff,5136,0,45,False,2,0.0,0.0,,68,415,0,0,0.0,0.0,0
2071,2018-19,Kasper Schmeichel,GK,17,0.23076923076923078,20,Wolves,277560,6,50,True,2,0.0,0.23241590214067276,,11389,10768,0,90,2.0,2.0,90
2072,2018-19,Kepa Arrizabalaga,GK,14,0.43076923076923074,1,Arsenal,191526,2,55,True,2,0.0,0.4311926605504587,,26682,10686,2,90,0.0,6.0,92
2073,2018-19,Lee Grant,GK,11,0.0,3,Brighton,450,0,50,False,2,0.0,0.0,,67,20,0,0,0.0,0.0,0
2074,2018-19,Lukasz Fabianski,GK,20,0.38461538461538464,2,Bournemouth,917321,2,45,True,2,0.0,0.3883792048929663,,12454,33366,2,90,4.0,1.0,92
2075,2018-19,Marcus Bettinelli,GK,19,0.0,17,Spurs,13315,0,45,False,2,0.0,0.0,,75,1731,0,0,0.0,0.0,0
2076,2018-19,Martin Dubravka,GK,13,0.0,5,Cardiff,22684,6,50,False,2,0.0,0.0,,1501,808,0,90,2.0,2.0,90
2077,2018-19,Mathew Ryan,GK,11,0.0923076923076923,14,Man Utd,250087,1,45,True,2,0.0,0.08868501529051986,,1516,14329,2,90,2.0,2.0,92
2078,2018-19,Tom Heaton,GK,12,0.0,18,Watford,6992,0,50,True,2,0.0,0.0,,332,775,0,0,0.0,0.0,0
2079,2018-19,Robert Elliot,GK,13,0.0,5,Cardiff,16712,0,45,False,2,0.0,0.0,,179,1317,0,0,0.0,0.0,0
2080,2018-19,Rui Pedro dos Santos Patrício,GK,17,0.16923076923076924,11,Leicester,313230,1,45,False,2,0.0,0.17431192660550457,,4594,11592,2,90,2.0,2.0,92
2081,2018-19,Sergio Romero,GK,11,0.0,3,Brighton,3248,0,50,False,2,0.0,0.0,,44,712,0,0,0.0,0.0,0
2082,2018-19,Vicente Guaita,GK,15,0.0,12,Liverpool,11333,0,45,True,2,0.0,0.0,,61,1759,0,0,0.0,0.0,0
2083,2018-19,Wayne Hennessey,GK,15,0.46153846153846156,12,Liverpool,110567,2,45,True,2,0.0,0.46177370030581033,,23718,6459,2,90,0.0,9.0,92
2084,2018-19,Willy Caballero,GK,14,0.0,1,Arsenal,8423,0,50,True,2,0.0,0.0,,236,2013,0,0,0.0,0.0,0
2085,2018-19,Will Norris,GK,17,0.0,11,Leicester,125984,0,40,False,2,0.0,0.0,,2044,4349,0,0,0.0,0.0,0
2086,2018-19,Nick Pope,GK,12,0.0,18,Watford,18717,0,50,True,2,0.0,0.0,,100,4964,0,0,0.0,0.0,0
2087,2018-19,Jordan Pickford,GK,16,0.29230769230769227,16,Southampton,1024880,3,50,True,2,0.0,0.28440366972477066,,18571,48911,1,90,2.0,1.0,91
2088,2018-19,Danny Ward,GK,17,0.0,20,Wolves,11403,0,45,True,2,0.0,0.0,,86,920,0,0,3.2142857142857144,1.0,28
2089,2018-19,John Ruddy,GK,17,0.0,11,Leicester,23967,0,45,False,2,0.0,0.0,,98,2328,0,0,0.0,0.0,0
2090,2018-19,Jonas Lössl,GK,18,0.0,13,Man City,93993,0,45,False,2,0.0,0.0,,272,8700,0,0,0.0,0.0,0
2091,2018-19,Alex McCarthy,GK,16,0.5230769230769231,8,Everton,131184,2,45,False,2,0.0,0.5168195718654434,,46682,7157,2,90,0.0,11.0,92
2092,2018-19,Alisson Ramses Becker,GK,15,0.24615384615384617,7,Crystal Palace,735029,6,55,False,2,0.0,0.24770642201834858,,27174,27233,0,90,0.0,7.0,90
2093,2018-19,Angus Gunn,GK,16,0.0,8,Everton,12587,0,45,False,2,0.0,0.0,,60,1187,0,0,0.0,0.0,0
2094,2018-19,Ben Foster,GK,12,0.23076923076923078,4,Burnley,254232,2,45,False,2,0.0,0.22629969418960244,,11795,7421,1,90,0.0,6.0,91
2095,2018-19,Bernd Leno,GK,14,0.0,6,Chelsea,107349,0,50,False,2,0.0,0.0,,1857,16227,0,0,0.0,0.0,0
2096,2018-19,Claudio Bravo,GK,18,0.0,10,Huddersfield,12750,0,50,True,2,0.0,0.0,,385,1898,0,0,0.0,0.0,0
2097,2018-19,Danny Ward,GK,13,0.0,15,Newcastle,16695,0,45,True,2,0.0,0.0,,871,1705,0,0,3.2142857142857144,1.0,28
2098,2018-19,Adrián San Miguel del Castillo,GK,20,0.0,2,Bournemouth,27616,0,45,True,2,0.0,0.0,,214,2013,0,0,0.0,0.0,0
2099,2018-19,David Button,GK,11,0.0,14,Man Utd,91071,0,40,True,2,0.0,0.0,,1326,3007,0,0,0.0,0.0,0
2100,2018-19,Ederson Santana de Moraes,GK,18,0.46153846153846156,10,Huddersfield,977341,5,55,True,2,1.0,0.3027522935779816,,83518,23650,1,90,0.0,8.0,91
2101,2018-19,Eldin Jakupovic,GK,17,0.0,20,Wolves,7021,0,45,True,2,0.0,0.0,,64,507,0,0,0.0,0.0,0
2102,2018-19,Fabricio Agosto Ramírez,GK,19,1.0,17,Spurs,15721,5,45,False,2,0.0,1.0,,772,928,3,90,2.0,3.0,93
2103,2018-19,Fraser Forster,GK,16,0.0,8,Everton,62318,0,45,False,2,0.0,0.0,,583,7658,0,0,0.0,0.0,0
2104,2018-19,Hugo Lloris,GK,19,0.27692307692307694,9,Fulham,423812,2,55,True,2,0.0,0.27217125382262997,,15335,19374,1,90,1.0,2.0,91
2105,2018-19,Jason Steele,GK,11,0.0,14,Man Utd,76488,0,40,True,2,0.0,0.0,,1507,2149,0,0,0.0,0.0,0
2106,2018-19,Joe Hart,GK,12,0.3076923076923077,18,Watford,297859,2,45,True,2,0.0,0.30886850152905193,,52251,10255,3,90,0.0,7.0,93
2107,2018-19,Kasper Schmeichel,GK,28,0.559322033898305,16,Southampton,303309,3,50,False,3,0.0,0.5574324324324325,0.0,22407,14560,1,90,1.0,4.0,181
2108,2018-19,Kepa Arrizabalaga,GK,27,0.11864406779661016,15,Newcastle,208141,2,55,False,3,0.0,0.11148648648648647,0.0,28169,22817,1,90,1.0,4.0,181
2109,2018-19,Lee Grant,GK,26,0.0,17,Spurs,594,0,50,True,3,0.0,0.0,0.0,56,77,0,0,0.0,0.0,0
2110,2018-19,Lukasz Fabianski,GK,21,1.0,1,Arsenal,849431,5,45,False,3,0.0,1.0,0.0,7987,80448,3,90,3.0,1.5,183
2111,2018-19,Marcus Bettinelli,GK,23,0.06779661016949153,4,Burnley,11888,0,45,True,3,0.0,0.07094594594594594,0.0,66,1669,2,90,0.0,0.0,0
2112,2018-19,Martin Dubravka,GK,27,0.30508474576271183,6,Chelsea,23717,1,50,True,3,0.0,0.2972972972972973,0.0,1376,1452,2,90,1.0,4.0,182
2113,2018-19,Mathew Ryan,GK,25,0.8305084745762712,12,Liverpool,232025,4,45,False,3,0.0,0.8243243243243242,0.0,3237,23415,1,90,2.0,1.5,181
2114,2018-19,Nick Pope,GK,23,0.0,9,Fulham,16020,0,50,False,3,0.0,0.0,0.0,84,3090,0,0,0.0,0.0,0
2115,2018-19,Tom Heaton,GK,23,0.0,9,Fulham,6946,0,50,False,3,0.0,0.0,0.0,442,950,0,0,0.0,0.0,0
2116,2018-19,Rui Pedro dos Santos Patrício,GK,30,0.5423728813559322,13,Man City,288214,3,45,True,3,0.0,0.5472972972972973,0.0,2481,29956,1,90,2.0,1.5,181
2117,2018-19,Sergio Romero,GK,26,0.0,17,Spurs,2995,0,50,True,3,0.0,0.0,0.0,40,390,0,0,0.0,0.0,0
2118,2018-19,Karl Darlow,GK,27,0.0,6,Chelsea,4919,0,45,True,3,0.0,0.0,0.0,39,403,0,0,0.0,0.0,0
2119,2018-19,Vicente Guaita,GK,29,0.0,18,Watford,10149,0,44,False,3,0.0,0.0,0.0,208,1731,0,0,0.0,0.0,0
2120,2018-19,Wayne Hennessey,GK,29,0.38983050847457623,18,Watford,148738,2,45,False,3,0.0,0.3885135135135135,0.0,47647,15668,2,90,1.0,5.5,182
2121,2018-19,Willy Caballero,GK,27,0.0,15,Newcastle,7853,0,49,False,3,0.0,0.0,0.0,157,1239,0,0,0.0,0.0,0
2122,2018-19,Will Norris,GK,30,0.0,13,Man City,125695,0,40,True,3,0.0,0.0,0.0,2732,6551,0,0,0.0,0.0,0
2123,2018-19,Robert Elliot,GK,27,0.0,6,Chelsea,15496,0,45,True,3,0.0,0.0,0.0,97,1625,0,0,0.0,0.0,0
2124,2018-19,Jordan Pickford,GK,22,0.4915254237288135,2,Bournemouth,989856,2,50,False,3,0.0,0.48986486486486486,0.0,22217,76887,2,90,1.5,2.0,182
2125,2018-19,David Button,GK,25,0.0,12,Liverpool,90547,0,40,False,3,0.0,0.0,0.0,2146,5081,0,0,0.0,0.0,0
2126,2018-19,John Ruddy,GK,30,0.0,13,Man City,22022,0,45,True,3,0.0,0.0,0.0,67,2318,0,0,0.0,0.0,0
2127,2018-19,Adrián San Miguel del Castillo,GK,21,0.0,1,Arsenal,25848,0,45,False,3,0.0,0.0,0.0,130,2362,0,0,0.0,0.0,0
2128,2018-19,Alex McCarthy,GK,28,0.4067796610169491,11,Leicester,157533,2,45,True,3,0.0,0.39864864864864863,0.0,37513,17094,2,90,1.0,6.5,182
2129,2018-19,Alisson Ramses Becker,GK,25,0.3389830508474576,3,Brighton,864902,6,55,True,3,0.0,0.34459459459459457,0.0,100697,36672,0,90,0.0,6.5,180
2130,2018-19,Angus Gunn,GK,28,0.0,11,Leicester,11610,0,45,True,3,0.0,0.0,0.0,39,1210,0,0,0.0,0.0,0
2131,2018-19,Ben Foster,GK,29,0.3220338983050847,7,Crystal Palace,258899,2,45,True,3,0.0,0.31756756756756754,0.0,17185,17648,1,90,0.5,4.0,181
2132,2018-19,Bernd Leno,GK,21,0.0,19,West Ham,92305,0,49,True,3,0.0,0.0,0.0,1103,18874,0,0,0.0,0.0,0
2133,2018-19,Claudio Bravo,GK,30,0.0,20,Wolves,10354,0,50,False,3,0.0,0.0,0.0,150,2868,0,0,0.0,0.0,0
2134,2018-19,Danny Ward,GK,24,0.6271186440677966,10,Huddersfield,15008,1,45,False,3,1.0,0.12162162162162161,1.0,541,2613,0,31,3.2142857142857144,1.0,28
2135,2018-19,Jonas Lössl,GK,24,0.4067796610169491,5,Cardiff,83192,9,45,True,3,0.0,0.40202702702702703,0.0,707,12031,0,77,0.0,0.0,0
2136,2018-19,Ederson Santana de Moraes,GK,30,0.20338983050847456,20,Wolves,1175938,2,56,False,3,0.0,0.2027027027027027,0.0,186295,50139,1,90,0.5,6.5,181
2137,2018-19,Eldin Jakupovic,GK,28,0.0,16,Southampton,6778,0,45,False,3,0.0,0.0,0.0,65,510,0,0,0.0,0.0,0
2138,2018-19,Fabricio Agosto Ramírez,GK,23,0.0,4,Burnley,22278,0,45,True,3,0.0,0.0,0.0,6417,2478,0,0,2.5,4.0,180
2139,2018-19,Fraser Forster,GK,28,0.0,11,Leicester,55939,0,45,True,3,0.0,0.0,0.0,543,8070,0,0,0.0,0.0,0
2140,2018-19,Hugo Lloris,GK,26,0.5423728813559322,14,Man Utd,394159,7,55,False,3,0.0,0.5337837837837838,0.0,9753,49400,0,90,1.0,2.0,180
2141,2018-19,Jason Steele,GK,25,0.0,12,Liverpool,78756,0,40,False,3,0.0,0.0,0.0,2271,3492,0,0,0.0,0.0,0
2142,2018-19,Joe Hart,GK,23,0.8135593220338982,9,Fulham,318842,2,45,False,3,0.0,0.8141891891891891,0.0,36719,26729,4,90,1.5,4.5,184
2143,2018-19,Danny Ward,GK,28,0.0,16,Southampton,11054,0,45,False,3,0.0,0.0,0.0,73,768,0,0,1.5254237288135593,1.0,59
2144,2018-19,Will Norris,GK,40,0.0,19,West Ham,129098,0,40,False,4,0.0,0.0,0.0,4317,4819,0,0,0.0,0.0,0
2145,2018-19,Marcus Bettinelli,GK,31,0.6351351351351351,3,Brighton,11601,7,44,False,4,0.0,0.6307277628032344,0.0,471,1005,2,90,0.0,0.0,0
2146,2018-19,Lukasz Fabianski,GK,40,0.5135135135135135,20,Wolves,838848,3,45,True,4,0.0,0.5094339622641508,0.0,18378,38621,1,90,3.0,2.6666666666666665,271
2147,2018-19,Karl Darlow,GK,38,0.0,13,Man City,4821,0,45,False,4,0.0,0.0,0.0,47,289,0,0,0.0,0.0,0
2148,2018-19,Kepa Arrizabalaga,GK,34,0.16216216216216214,2,Bournemouth,223013,6,55,True,4,0.0,0.16442048517520214,0.0,25043,18134,0,90,1.0,3.3333333333333335,270
2149,2018-19,Kasper Schmeichel,GK,37,0.21621621621621623,12,Liverpool,307235,1,50,True,4,0.0,0.21832884097035038,0.0,11512,15932,2,90,1.0,3.6666666666666665,272
2150,2018-19,Martin Dubravka,GK,38,0.6351351351351351,13,Man City,23694,3,50,False,4,0.0,0.6388140161725067,0.0,772,1414,2,90,1.3333333333333333,3.0,272
2151,2018-19,Lee Grant,GK,32,0.0,4,Burnley,709,0,50,False,4,0.0,0.0,0.0,65,69,0,0,0.0,0.0,0
2152,2018-19,Mathew Ryan,GK,31,0.31081081081081074,9,Fulham,237187,2,45,True,4,0.0,0.3126684636118598,0.0,13605,12511,2,90,1.6666666666666667,2.3333333333333335,272
2153,2018-19,Rui Pedro dos Santos Patrício,GK,40,0.3243243243243243,19,West Ham,295411,7,45,False,4,0.0,0.32075471698113206,0.0,12801,13449,0,90,1.6666666666666667,2.0,270
2154,2018-19,Paulo Gazzaniga,GK,39,0.0,18,Watford,0,0,45,False,4,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0
