,season_x,name,position,fixture,ict_index,opponent_team,opp_team_name,selected,total_points,value,was_home,GW,creativity,influence,threat,transfers_in,transfers_out,fixture,goals_conceded,minutes
53238,2020-21,Héctor Bellerín,DEF,64,3.7,13,Man Utd,426299,12,50,FALSE,7,20.6,12.6,4,21355,27715,64,0,90
53240,2020-21,Cédric Soares,DEF,64,0,13,Man Utd,14693,0,47,FALSE,7,0,0,0,212,1034,64,0,0
53250,2020-21,Tosin Adarabioyo,DEF,61,1.7,18,West Brom,1324,6,45,TRUE,7,0.4,12.2,4,329,141,61,0,90
53252,2020-21,Jannik Vestergaard,DEF,59,7.3,2,Aston Villa,223240,7,45,FALSE,7,0.1,55.4,17,105529,6511,59,3,90
53253,2020-21,Martin Kelly,DEF,68,0,20,Wolves,37208,0,43,FALSE,7,0,0,0,718,3070,68,0,0
53264,2020-21,Frédéric Guilbert,DEF,59,0,16,Southampton,8229,0,44,TRUE,7,0,0,0,101,462,59,0,0
53267,2020-21,James Tomkins,DEF,68,0,20,Wolves,1399,0,45,FALSE,7,0,0,0,293,147,68,0,0
53268,2020-21,Shkodran Mustafi,DEF,64,0.4,13,Man Utd,1723,1,50,FALSE,7,0,4,0,269,87,64,0,3
53269,2020-21,Lucas Digne,DEF,65,0,14,Newcastle,902771,0,62,FALSE,7,0,0,0,26260,460409,65,0,0
53272,2020-21,Andrew Robertson,DEF,63,2.9,19,West Ham,1430907,2,71,TRUE,7,10.2,8.6,10,97685,57283,63,1,90
53281,2020-21,Ben Godfrey,DEF,65,0,14,Newcastle,5307,0,50,FALSE,7,0,0,0,1526,498,65,0,0
53283,2020-21,Mohammed Salisu,DEF,59,0,2,Aston Villa,7934,0,43,FALSE,7,0,0,0,43,854,59,0,0
53284,2020-21,Nicolás Otamendi,DEF,66,0,15,Sheffield Utd,18914,0,49,FALSE,7,0,0,0,18,1539,66,0,0
53290,2020-21,Zeze Steven Sessegnon,DEF,61,0,18,West Brom,3827,0,43,TRUE,7,0,0,0,26,231,61,0,0
53291,2020-21,Michael Keane,DEF,65,3,14,Newcastle,457550,1,51,FALSE,7,1.2,20.8,8,37022,15891,65,2,90
53296,2020-21,Aaron Cresswell,DEF,63,2.4,11,Liverpool,495472,1,50,FALSE,7,0.5,23.4,0,102254,22771,63,2,90
53297,2020-21,Ryan Bertrand,DEF,59,1.7,2,Aston Villa,104007,2,50,FALSE,7,11.4,3.2,2,11280,3404,59,1,78
53300,2020-21,Romain Saïss,DEF,68,0,6,Crystal Palace,1661633,0,53,TRUE,7,0,0,0,326735,23924,68,0,0
53304,2020-21,Martín Montoya,DEF,67,0,17,Spurs,725,0,45,FALSE,7,0,0,0,8,24,67,0,0
53305,2020-21,Rob Holding,DEF,64,1.7,13,Man Utd,92334,5,45,FALSE,7,0.7,16.6,0,53,33409,64,0,90
53307,2020-21,Jonjoe Kenny,DEF,65,2.4,14,Newcastle,7192,2,43,FALSE,7,6.6,9,8,145,674,65,1,75
53308,2020-21,Calum Chambers,DEF,64,0,13,Man Utd,921,0,45,FALSE,7,0,0,0,27,62,64,0,0
53310,2020-21,Matt Doherty,DEF,67,1.8,3,Brighton,652178,2,58,TRUE,7,2,14.4,2,16073,43908,67,1,90
53312,2020-21,Phil Jagielka,DEF,66,0,12,Man City,45394,0,40,TRUE,7,0,0,0,3190,2779,66,0,0
53319,2020-21,Jonny Evans,DEF,62,0,10,Leeds,17366,0,55,FALSE,7,0,0,0,3150,1352,62,0,0
53321,2020-21,Ola Aina,DEF,61,5.2,18,West Brom,2434,15,45,TRUE,7,1.3,43.8,7,967,481,61,0,90
53328,2020-21,Lee Peltier,DEF,77,0,17,Spurs,0,0,40,TRUE,8,0,0,0,0,0,77,0,0
53332,2020-21,Anthony Driscoll-Glennon,DEF,70,0,3,Brighton,5192,0,40,FALSE,8,0,0,0,204,446,70,0,0
53337,2020-21,Oskar Buur,DEF,74,0,9,Leicester,170749,0,40,FALSE,8,0,0,0,2132,13490,74,0,0
53338,2020-21,Kieran Tierney,DEF,69,5.6,2,Aston Villa,399389,1,54,TRUE,8,27.6,18,10,16322,10997,69,3,90
53339,2020-21,José Diogo Dalot Teixeira,DEF,73,0,7,Everton,2547,0,48,FALSE,8,0,0,0,4,100,73,0,0
53340,2020-21,James Bree,DEF,69,0,1,Arsenal,531,0,45,FALSE,8,0,0,0,5,10,69,0,0
53341,2020-21,Branislav Ivanovic,DEF,77,0,17,Spurs,11165,0,45,TRUE,8,0,0,0,819,1514,77,0,0
53343,2020-21,Max Lowe,DEF,71,2.3,5,Chelsea,4268,0,44,FALSE,8,1.4,14.2,7,129,138,71,4,90
53344,2020-21,Brandon Williams,DEF,73,0,7,Everton,61212,0,43,FALSE,8,0,0,0,605,4041,73,0,0
53347,2020-21,Aymeric Laporte,DEF,75,1.1,11,Liverpool,197644,1,60,TRUE,8,1.2,10.2,0,9047,4154,75,1,90
53354,2020-21,William Saliba,DEF,69,0,2,Aston Villa,62217,0,41,TRUE,8,0,0,0,1447,5462,69,0,0
53355,2020-21,Pascal Struijk,DEF,72,2.3,6,Crystal Palace,177249,0,40,FALSE,8,13.4,3.4,6,8753,12976,72,4,70
53357,2020-21,Gary Cahill,DEF,72,0,10,Leeds,5699,0,45,TRUE,8,0,0,0,204,457,72,0,0
53358,2020-21,Joel Ward,DEF,72,0,10,Leeds,80238,0,44,TRUE,8,0,0,0,46,20376,72,0,0
53360,2020-21,Toby Alderweireld,DEF,77,3.5,18,West Brom,136090,7,54,FALSE,8,1,17,17,6972,4959,77,0,90
53361,2020-21,Joe Bryan,DEF,78,0,19,West Ham,34590,0,48,FALSE,8,0,0,0,275,3290,78,0,0
53365,2020-21,Luke Ayling,DEF,72,3.7,6,Crystal Palace,318044,0,45,FALSE,8,3.6,23.4,10,11063,17023,72,4,90
53368,2020-21,Neil Taylor,DEF,69,0,1,Arsenal,16077,0,44,FALSE,8,0,0,0,257,1318,69,0,0
53370,2020-21,Tyrick Mitchell,DEF,72,0,10,Leeds,1706256,0,42,TRUE,8,0,0,0,10961,188677,72,0,0
53371,2020-21,Neco Williams,DEF,75,0,12,Man City,249938,0,39,FALSE,8,0,0,0,20719,14020,75,0,0
53374,2020-21,Ethan Ampadu,DEF,71,0,5,Chelsea,37663,0,44,FALSE,8,0,0,0,406,4811,71,0,0
53375,2020-21,Çaglar Söyüncü,DEF,74,0,20,Wolves,280914,0,53,TRUE,8,0,0,0,77,46413,74,0,0
53383,2020-21,Craig Dawson,DEF,78,0,8,Fulham,1023,0,45,TRUE,8,0,0,0,139,122,78,0,0
53385,2020-21,Kyle Walker-Peters,DEF,76,3.6,14,Newcastle,803402,9,45,TRUE,8,2.4,15.4,18,31312,30696,76,0,90
53387,2020-21,Rayan Ait Nouri,DEF,74,1.3,9,Leicester,22022,2,50,FALSE,8,5.7,1.4,6,20584,1935,74,1,75
53388,2020-21,Joel Matip,DEF,75,1.2,12,Man City,19303,1,54,FALSE,8,0.6,11.4,0,403,1964,75,1,90
53392,2020-21,Fernando Luiz Rosa,DEF,75,0,11,Liverpool,55577,0,54,TRUE,8,0,0,0,29,8088,75,0,0
53393,2020-21,Fabián Balbuena,DEF,78,2.8,8,Fulham,94399,6,44,TRUE,8,1.9,18.8,7,25550,6374,78,0,90
53395,2020-21,Eric Dier,DEF,77,2.6,18,West Brom,94740,6,49,FALSE,8,0.3,23.2,2,8366,4220,77,0,90
53399,2020-21,Trent Alexander-Arnold,DEF,75,3.5,12,Man City,2162671,2,74,FALSE,8,8.3,8.6,18,15110,291971,75,1,62
53401,2020-21,Niels Nkounkou,DEF,73,0,13,Man Utd,14582,0,40,TRUE,8,0,0,0,4002,1542,73,0,0
53402,2020-21,Sokratis Papastathopoulos,DEF,69,0,2,Aston Villa,5530,0,49,TRUE,8,0,0,0,10,331,69,0,0
53404,2020-21,John Stones,DEF,75,0,11,Liverpool,29738,0,49,TRUE,8,0,0,0,611,2686,75,0,0
53405,2020-21,Jonathan Castro Otto,DEF,74,0,9,Leicester,1628,0,54,FALSE,8,0,0,0,32,92,74,0,0
53406,2020-21,Kelland Watts,DEF,76,0,16,Southampton,16464,0,40,FALSE,8,0,0,0,93,640,76,0,0
53416,2020-21,Tim Ream,DEF,78,0,19,West Ham,12417,0,44,FALSE,8,0,0,0,156,1478,78,0,0
53417,2020-21,Reece James,DEF,71,5.4,15,Sheffield Utd,901837,2,50,TRUE,8,22.3,16.2,15,88908,26120,71,1,90
53419,2020-21,Davinson Sánchez,DEF,77,0,18,West Brom,63840,0,54,FALSE,8,0,0,0,1251,5035,77,0,0
53423,2020-21,Jamal Lewis,DEF,76,5.1,16,Southampton,154266,1,43,FALSE,8,29.7,20.8,0,5809,11077,76,2,90
53424,2020-21,Japhet Tanganga,DEF,77,0,18,West Brom,3174,0,49,FALSE,8,0,0,0,14,169,77,0,0
53425,2020-21,Patrick van Aanholt,DEF,72,6.6,10,Leeds,28198,5,54,TRUE,8,11.8,16.2,38,11753,2760,72,1,90
53426,2020-21,Jamaal Lascelles,DEF,76,2.1,16,Southampton,142965,1,44,FALSE,8,0.2,16.4,4,2677,9490,76,2,90
53431,2020-21,Issa Diop,DEF,78,0.4,8,Fulham,47110,0,45,TRUE,8,0.4,3.8,0,499,3575,78,0,27
53432,2020-21,John Egan,DEF,71,1.8,5,Chelsea,259518,-1,49,FALSE,8,0.2,17.6,0,706,19194,71,4,90
53434,2020-21,Angelo Ogbonna,DEF,78,1.1,8,Fulham,32703,5,49,TRUE,8,0.3,9,2,3501,1847,78,0,62
53435,2020-21,Virgil van Dijk,DEF,75,0,12,Man City,669379,0,63,FALSE,8,0,0,0,311,95512,75,0,0
53436,2020-21,Darnell Furlong,DEF,77,7.9,17,Spurs,10085,2,45,TRUE,8,19.6,16.2,43,333,1297,77,1,90
53438,2020-21,Victor Lindelöf,DEF,73,1.1,7,Everton,91572,2,49,FALSE,8,0.4,10.4,0,3349,6001,73,1,90
53439,2020-21,Dara O'Shea,DEF,77,2.8,17,Spurs,13894,2,43,TRUE,8,10.7,13,4,143,1119,77,1,90
53441,2020-21,Yerry Mina,DEF,73,0,13,Man Utd,163847,0,55,TRUE,8,0,0,0,6352,16018,73,0,0
53442,2020-21,Nathan Aké,DEF,75,0,11,Liverpool,402753,0,55,TRUE,8,0,0,0,5308,40894,75,0,0
53443,2020-21,Nathaniel Phillips,DEF,75,0,12,Man City,32747,0,40,FALSE,8,0,0,0,30332,3195,75,0,0
53446,2020-21,Jarrad Branthwaite,DEF,73,0,13,Man Utd,176941,0,39,TRUE,8,0,0,0,14124,8758,73,0,0
53447,2020-21,Nathan Ferguson,DEF,72,0,10,Leeds,63341,0,40,TRUE,8,0,0,0,290,4033,72,0,0
53448,2020-21,Javier Manquillo,DEF,76,0,16,Southampton,22159,0,44,FALSE,8,0,0,0,128,2440,76,0,0
53451,2020-21,James Justin,DEF,74,2.4,20,Wolves,1611472,6,48,TRUE,8,15.5,6,2,42512,44114,74,0,90
53452,2020-21,Antonio Rüdiger,DEF,71,0,15,Sheffield Utd,56779,0,46,TRUE,8,0,0,0,1354,4661,71,0,0
53453,2020-21,Konstantinos Tsimikas,DEF,75,0,12,Man City,2354,0,49,FALSE,8,0,0,0,33,111,75,0,0
53459,2020-21,Wes Morgan,DEF,74,0.1,20,Wolves,10601,1,44,TRUE,8,0.1,0.8,0,477,642,74,0,10
53462,2020-21,Christian Fuchs,DEF,74,3.1,20,Wolves,12624,7,45,TRUE,8,1.4,20.6,9,1697,631,74,0,90
53463,2020-21,Max Kilman,DEF,74,0.9,9,Leicester,1021320,1,43,FALSE,8,1.3,3.8,4,211488,22021,74,1,90
53468,2020-21,Michael Hector,DEF,78,0,19,West Ham,12639,0,43,FALSE,8,0,0,0,281,968,78,0,0
53473,2020-21,Axel Tuanzebe,DEF,73,0.7,7,Everton,8918,1,45,FALSE,8,0.3,7,0,651,1676,73,0,23
53474,2020-21,Conor Coady,DEF,74,1.7,9,Leicester,651128,2,50,FALSE,8,0.3,16.8,0,23678,21255,74,1,90
53479,2020-21,Fabian Schär,DEF,76,1.7,16,Southampton,3594,1,49,FALSE,8,0.7,16.6,0,548,258,76,2,90
53483,2020-21,Florian Lejeune,DEF,76,0,16,Southampton,1078,0,43,FALSE,8,0,0,0,18,61,76,0,0
53485,2020-21,Sergio Reguilón,DEF,77,7.7,18,West Brom,301748,6,56,FALSE,8,17.8,31,28,44689,38579,77,0,90
53486,2020-21,Cameron Carter-Vickers,DEF,77,0,18,West Brom,21715,0,40,FALSE,8,0,0,0,94,1601,77,0,0
53488,2020-21,Marcos Rojo,DEF,73,0,7,Everton,4570,0,48,FALSE,8,0,0,0,68,221,73,0,0
53497,2020-21,Jack O'Connell,DEF,71,0,5,Chelsea,13522,0,48,FALSE,8,0,0,0,12,1463,71,0,0
53498,2020-21,Pablo Marí,DEF,69,0,2,Aston Villa,598,0,44,TRUE,8,0,0,0,17,33,69,0,0
53501,2020-21,Fikayo Tomori,DEF,71,0,15,Sheffield Utd,18883,0,48,TRUE,8,0,0,0,258,1145,71,0,0
53506,2020-21,Kyle Walker,DEF,75,0,11,Liverpool,571868,1,61,TRUE,8,2,0,0,94685,17290,75,1,90
53510,2020-21,Filip Benkovic,DEF,74,0,20,Wolves,2022,0,43,TRUE,8,0,0,0,8,122,74,0,0
53512,2020-21,Diego Llorente,DEF,72,0,6,Crystal Palace,1473,0,44,FALSE,8,0,0,0,24,204,72,0,0
53514,2020-21,Antonee Robinson,DEF,78,2.5,19,West Ham,10029,2,44,FALSE,8,7.3,18,0,1965,724,78,1,90
53517,2020-21,Joël Veltman,DEF,70,6.2,4,Burnley,16626,9,43,TRUE,8,40.9,20.6,0,2145,1185,70,0,82
53518,2020-21,Jayden Bogle,DEF,71,0,5,Chelsea,5194,0,44,FALSE,8,0,0,0,34,328,71,0,0
53519,2020-21,Kenny Tete,DEF,78,0,19,West Ham,5422,0,44,FALSE,8,0,0,0,23,646,78,0,0
53523,2020-21,Adam Webster,DEF,70,0.8,4,Burnley,140229,6,44,TRUE,8,1.4,2.8,4,6272,7994,70,0,90
53524,2020-21,Shane Duffy,DEF,70,0,4,Burnley,3417,0,44,TRUE,8,0,0,0,17,140,70,0,0
53528,2020-21,Kevin Long,DEF,70,0,3,Brighton,18176,0,45,FALSE,8,0,0,0,1128,1389,70,0,0
53530,2020-21,Danny Rose,DEF,77,0,18,West Brom,14292,0,48,FALSE,8,0,0,0,11,1348,77,0,0
53532,2020-21,Alex Nicolao Telles,DEF,73,0,7,Everton,51625,0,55,FALSE,8,0,0,0,1136,17078,73,0,0
53535,2020-21,Jack Robinson,DEF,71,0,5,Chelsea,12250,0,44,FALSE,8,0,0,0,252,1284,71,0,0
53536,2020-21,Seamus Coleman,DEF,73,4.5,13,Man Utd,69102,1,49,TRUE,8,15.8,19.6,10,407,12377,73,3,90
53538,2020-21,Oluwasemilogo Adesewo Ibidapo Ajayi,DEF,77,3.6,17,Spurs,12898,2,48,TRUE,8,1.2,33,2,219,918,77,1,90
53544,2020-21,Erik Pieters,DEF,70,0,3,Brighton,30156,0,43,FALSE,8,0,0,0,60,7691,70,0,0
53549,2020-21,Nélson Cabral Semedo,DEF,74,4.3,9,Leicester,242112,2,55,FALSE,8,29.7,9.8,3,68582,12951,74,1,90
53550,2020-21,Serge Aurier,DEF,77,0,18,West Brom,145209,0,52,FALSE,8,0,0,0,2740,40824,77,0,0
53552,2020-21,Ben White,DEF,70,1.5,4,Burnley,98103,6,45,TRUE,8,3.2,11.8,0,3952,5130,70,0,90
53554,2020-21,George Baldock,DEF,71,6.3,5,Chelsea,144676,0,53,FALSE,8,23.3,11.6,28,798,14239,71,4,90
53555,2020-21,Terence Kongolo,DEF,78,0,19,West Ham,54,0,45,FALSE,8,0,0,0,8,33,78,0,0
53556,2020-21,Bernardo Fernandes da Silva Junior,DEF,70,0,4,Burnley,629056,0,39,TRUE,8,0,0,0,37838,23511,70,0,0
53559,2020-21,Ben Mee,DEF,70,3.8,3,Brighton,10269,8,49,FALSE,8,0.1,33.8,4,64,542,70,0,90
53560,2020-21,Yan Valery,DEF,76,0,14,Newcastle,4830,0,48,TRUE,8,0,0,0,157,355,76,0,0
53562,2020-21,Oleksandr Zinchenko,DEF,75,0,11,Liverpool,16986,0,55,TRUE,8,0,0,0,456,943,75,0,0
53566,2020-21,Vladimir Coufal,DEF,78,6.8,8,Fulham,90739,8,45,TRUE,8,36,25.8,6,56794,3423,78,0,90
53572,2020-21,Bjorn Engels,DEF,69,0,1,Arsenal,5622,0,44,FALSE,8,0,0,0,55,170,69,0,0
53573,2020-21,Maxime Le Marchand,DEF,78,0,19,West Ham,6478,0,43,FALSE,8,0,0,0,94,496,78,0,0
53574,2020-21,Emil Krafth,DEF,76,0,16,Southampton,4996,0,44,FALSE,8,0,0,0,58,315,76,0,0
53582,2020-21,Jan Bednarek,DEF,76,5.2,14,Newcastle,139106,6,45,TRUE,8,0.2,16.8,35,1982,20619,76,0,90
53584,2020-21,Leif Davis,DEF,72,0,6,Crystal Palace,97648,0,40,FALSE,8,0,0,0,2803,5593,72,0,0
53585,2020-21,Barry Douglas,DEF,72,0,6,Crystal Palace,438984,0,39,FALSE,8,0,0,0,1360,44175,72,0,0
53586,2020-21,Phil Bardsley,DEF,70,0,3,Brighton,20774,0,45,FALSE,8,0,0,0,121,2473,70,0,0
53588,2020-21,Eric Garcia,DEF,75,0,11,Liverpool,15906,0,48,TRUE,8,0,0,0,566,1598,75,0,0
53589,2020-21,Tyrone Mings,DEF,69,1.8,1,Arsenal,788897,6,52,FALSE,8,0.7,15.2,2,63683,32177,69,0,90
53591,2020-21,Thiago Thiago,DEF,71,8.9,15,Sheffield Utd,220996,8,55,TRUE,8,1,55,33,35517,8213,71,1,90
53592,2020-21,Ben Gibson,DEF,70,0,3,Brighton,11374,0,40,FALSE,8,0,0,0,66,803,70,0,0
53593,2020-21,Mamadou Sakho,DEF,72,0,10,Leeds,20582,0,45,TRUE,8,0,0,0,1011,2412,72,0,0
53594,2020-21,Alfie Mawson,DEF,78,0,19,West Ham,721,0,44,FALSE,8,0,0,0,7,35,78,0,0
53600,2020-21,Denis Odoi,DEF,78,0,19,West Ham,4902,0,44,FALSE,8,0,0,0,100,411,78,0,0
53609,2020-21,Timothy Castagne,DEF,74,0,20,Wolves,781688,0,57,TRUE,8,0,0,0,1705,476049,74,0,0
53612,2020-21,Sam Woods,DEF,72,0,10,Leeds,52216,0,40,TRUE,8,0,0,0,1855,3398,72,0,0
53616,2020-21,Daniel Amartey,DEF,74,0,20,Wolves,71298,0,40,TRUE,8,0,0,0,248,5879,74,0,0
53618,2020-21,Teden Mengi,DEF,73,0,7,Everton,45267,0,40,FALSE,8,0,0,0,444,2013,73,0,0
53619,2020-21,Paul Dummett,DEF,76,0,16,Southampton,1055,0,44,FALSE,8,0,0,0,21,36,76,0,0
53620,2020-21,Benjamin Mendy,DEF,75,0,11,Liverpool,81038,0,59,TRUE,8,0,0,0,75,6221,75,0,0
53623,2020-21,Juan Foyth,DEF,77,0,18,West Brom,5478,0,43,FALSE,8,0,0,0,12,356,77,0,0
53625,2020-21,Chris Smalling,DEF,73,0,7,Everton,7494,0,49,FALSE,8,0,0,0,13,347,73,0,0
53630,2020-21,Ben Johnson,DEF,78,0,8,Fulham,148557,0,40,TRUE,8,0,0,0,1278,9179,78,0,0
53634,2020-21,Cedric Kipre,DEF,77,0,17,Spurs,3709,0,44,TRUE,8,0,0,0,91,175,77,0,0
53637,2020-21,Andreas Christensen,DEF,71,0,15,Sheffield Utd,18913,0,48,TRUE,8,0,0,0,357,1634,71,0,0
53639,2020-21,Tariq Lamptey,DEF,70,8.6,4,Burnley,859486,6,47,TRUE,8,27.9,11.6,46,62032,28647,70,0,90
53640,2020-21,Robin Koch,DEF,72,6.6,6,Crystal Palace,64921,0,45,FALSE,8,11.5,34.4,20,4609,4801,72,4,90
53643,2020-21,Fernando Marçal,DEF,74,0.9,9,Leicester,10048,1,48,FALSE,8,5.1,4.2,0,43,2752,74,0,14
53644,2020-21,César Azpilicueta,DEF,71,0,15,Sheffield Utd,287936,0,59,TRUE,8,0,0,0,4556,30217,71,0,0
53645,2020-21,Joachim Andersen,DEF,78,1.2,19,West Ham,434,2,45,FALSE,8,0.6,7.8,4,170,29,78,1,90
53646,2020-21,Matt Targett,DEF,69,3,1,Arsenal,126997,11,45,FALSE,8,12.5,13.8,4,5429,12959,69,0,90
53651,2020-21,Joseph Gomez,DEF,75,0.3,12,Man City,205574,2,54,FALSE,8,0.3,2.8,0,8716,19065,75,1,90
53655,2020-21,Scott Dann,DEF,72,7.1,10,Leeds,49943,8,44,TRUE,8,0.1,53.4,17,2175,2629,72,1,90
53656,2020-21,Ainsley Maitland-Niles,DEF,69,0,2,Aston Villa,82022,0,48,TRUE,8,0,0,0,834,7854,69,0,0
53657,2020-21,Kieran Gibbs,DEF,77,0,17,Spurs,18143,0,44,TRUE,8,0,0,0,242,1502,77,0,0
53659,2020-21,Stuart Dallas,DEF,72,1.7,6,Crystal Palace,459111,0,45,FALSE,8,3.7,7.4,6,35971,13596,72,4,90
53661,2020-21,Sead Kolasinac,DEF,69,0,2,Aston Villa,13458,0,48,TRUE,8,0,0,0,230,916,69,0,0
53662,2020-21,Arthur Masuaku,DEF,78,4.5,8,Fulham,127192,6,45,TRUE,8,9.6,18.4,17,33675,7072,78,0,90
53664,2020-21,DeAndre Yedlin,DEF,76,0,16,Southampton,17056,0,43,FALSE,8,0,0,0,468,616,76,0,0
53667,2020-21,Luke Shaw,DEF,73,5.5,7,Everton,74208,7,49,FALSE,8,21,33.8,0,3896,5580,73,1,66
53673,2020-21,Kurt Zouma,DEF,71,1.8,15,Sheffield Utd,1126522,2,53,TRUE,8,0.8,15.4,2,561350,12532,71,1,90
53674,2020-21,Mason Holgate,DEF,73,2.2,13,Man Utd,2967,0,48,TRUE,8,0.3,22,0,46,147,73,3,90
53677,2020-21,Ben Davies,DEF,77,0,18,West Brom,86370,0,48,FALSE,8,0,0,0,4498,10067,77,0,0
53679,2020-21,Charlie Taylor,DEF,70,5.2,3,Brighton,237990,8,45,FALSE,8,15.1,37.2,0,3898,18606,70,0,90
53681,2020-21,Cyrus Christie,DEF,78,0,19,West Ham,3136,0,43,FALSE,8,0,0,0,11,232,78,0,0
53684,2020-21,Willy Boly,DEF,74,3.7,9,Leicester,203765,2,55,FALSE,8,11.8,25.6,0,18706,8426,74,1,90
53688,2020-21,Matthew Clarke,DEF,70,0,4,Burnley,406,0,44,TRUE,8,0,0,0,10,28,70,0,0
53695,2020-21,João Pedro Cavaco Cancelo,DEF,75,5,11,Liverpool,117349,3,54,TRUE,8,26.8,21.6,2,38663,10310,75,1,90
53699,2020-21,Chris Basham,DEF,71,1.4,5,Chelsea,76470,0,48,FALSE,8,1.3,10.2,2,936,5545,71,4,90
53704,2020-21,Rúben Gonçalo Silva Nascimento Vinagre,DEF,74,0,9,Leicester,103393,0,42,FALSE,8,0,0,0,42,16690,74,0,0
53706,2020-21,Ricardo Domingos Barbosa Pereira,DEF,74,0,20,Wolves,5644,0,59,TRUE,8,0,0,0,128,330,74,0,0
53707,2020-21,Joe Rodon,DEF,77,0,18,West Brom,714,0,50,FALSE,8,0,0,0,144,101,77,0,0
53708,2020-21,Jack Stephens,DEF,76,4.2,14,Newcastle,15979,7,48,TRUE,8,24.8,13,4,432,1351,76,0,90
53710,2020-21,Matthew Cash,DEF,69,2.7,1,Arsenal,48787,6,50,FALSE,8,2.3,25,0,1290,6503,69,0,90
53717,2020-21,Emerson Palmieri dos Santos,DEF,71,0,15,Sheffield Utd,10495,0,48,TRUE,8,0,0,0,148,659,71,0,0
53718,2020-21,Luke Thomas,DEF,74,0,20,Wolves,15430,1,43,TRUE,8,1,0,0,826,844,74,0,45
53719,2020-21,Federico Fernández,DEF,76,2.1,16,Southampton,71215,0,49,FALSE,8,0.6,20.8,0,2512,4269,76,2,90
53722,2020-21,James Tarkowski,DEF,70,2,3,Brighton,185975,6,54,FALSE,8,0.5,15,4,3987,10509,70,0,90
53726,2020-21,Rhys Williams,DEF,75,0,12,Man City,3449,0,40,FALSE,8,0,0,0,3000,318,75,0,0
53729,2020-21,Nathaniel Clyne,DEF,72,1.4,10,Leeds,12295,2,45,TRUE,8,0.6,13.4,0,5607,1558,72,1,90
53731,2020-21,Lewis Dunk,DEF,70,0,4,Burnley,211596,0,48,TRUE,8,0,0,0,94,35561,70,0,0
53732,2020-21,Ahmed El Mohamady,DEF,69,0,1,Arsenal,23639,0,44,FALSE,8,0,0,0,317,1335,69,0,0
53733,2020-21,Ryan Bennett,DEF,74,0,9,Leicester,12581,0,44,FALSE,8,0,0,0,16,1407,74,0,0
53737,2020-21,Ezri Konsa Ngoyo,DEF,69,2.9,1,Arsenal,561677,6,47,FALSE,8,0.6,10,18,14171,61299,69,0,90
53740,2020-21,Marcos Alonso,DEF,71,0,15,Sheffield Utd,132947,0,58,TRUE,8,0,0,0,1147,10942,71,0,0
53746,2020-21,Jimmy Dunne,DEF,70,0,3,Brighton,513717,0,40,FALSE,8,0,0,0,9664,50977,70,0,0
53749,2020-21,Gabriel Magalhães,DEF,69,2.7,2,Aston Villa,868612,1,51,TRUE,8,0.8,22.2,4,41119,24232,69,3,90
53751,2020-21,Enda Stevens,DEF,71,1.2,5,Chelsea,147117,0,53,FALSE,8,0.8,11.6,0,424,12953,71,4,90
53756,2020-21,Dan Burn,DEF,70,4,4,Burnley,31064,6,44,TRUE,8,17.8,11.6,11,948,1817,70,0,90
53757,2020-21,Conor Townsend,DEF,77,2.7,17,Spurs,9757,2,45,TRUE,8,11.8,15.4,0,974,1357,77,1,90
53760,2020-21,Aaron Wan-Bissaka,DEF,73,1.3,7,Everton,646278,2,54,FALSE,8,1.6,11.6,0,23417,31119,73,1,90
53762,2020-21,Kyle Bartley,DEF,77,2,17,Spurs,11967,1,45,TRUE,8,0.8,17,2,120,1462,77,1,90
53764,2020-21,Harry Maguire,DEF,73,2.7,7,Everton,224806,2,54,FALSE,8,0.2,19.8,7,11175,12304,73,1,90
53765,2020-21,Jake Vokins,DEF,76,0,14,Newcastle,89207,0,40,TRUE,8,0,0,0,614,5496,76,0,0
53767,2020-21,Eric Bailly,DEF,73,0,7,Everton,13908,0,49,FALSE,8,0,0,0,26,1371,73,0,0
53773,2020-21,Ki-Jana Hoever,DEF,74,0,9,Leicester,2799,0,45,FALSE,8,0,0,0,161,298,74,0,0
53776,2020-21,Ezgjan Alioski,DEF,72,3.5,6,Crystal Palace,33575,0,44,FALSE,8,6,18.2,11,1358,2426,72,4,90
53777,2020-21,Kayne Ramsay,DEF,76,0,14,Newcastle,0,0,40,TRUE,8,0,0,0,0,0,76,0,0
53781,2020-21,Timothy Fosu-Mensah,DEF,73,0,7,Everton,7414,0,44,FALSE,8,0,0,0,134,531,73,0,0
53791,2020-21,Ciaran Clark,DEF,76,0,16,Southampton,2786,0,45,FALSE,8,0,0,0,93,117,76,0,0
53792,2020-21,Benjamin Chilwell,DEF,71,15.8,15,Sheffield Utd,1887786,8,59,TRUE,8,27.5,59.2,71,324298,29260,71,1,90
53795,2020-21,Rúben Santos Gato Alves Dias,DEF,75,1.8,11,Liverpool,125470,2,55,TRUE,8,0.7,17.2,0,16288,10291,75,1,90
53796,2020-21,Wesley Fofana,DEF,74,3,20,Wolves,10421,7,50,TRUE,8,12.8,17.6,0,3948,835,74,0,90
53800,2020-21,Ahmed El-Sayed Hegazy,DEF,77,0,17,Spurs,19593,0,42,TRUE,8,0,0,0,84,6174,77,0,0
53802,2020-21,Bobby Thomas,DEF,70,0,3,Brighton,42715,0,40,FALSE,8,0,0,0,1083,2284,70,0,0
